Timestamp,Altitude,UTC
1717018825.0,5975.0,2024-05-29T21:40:25Z
1717018833.0,5825.0,2024-05-29T21:40:33Z
1717018837.0,5750.0,2024-05-29T21:40:37Z
1717018841.0,5675.0,2024-05-29T21:40:41Z
1717018849.0,5550.0,2024-05-29T21:40:49Z
1717018857.0,5425.0,2024-05-29T21:40:57Z
1717018861.0,5350.0,2024-05-29T21:41:01Z
1717018865.0,5300.0,2024-05-29T21:41:05Z
1717018873.0,5150.0,2024-05-29T21:41:13Z
1717018877.0,5100.0,2024-05-29T21:41:17Z
1717018881.0,5050.0,2024-05-29T21:41:21Z
1717018885.0,4975.0,2024-05-29T21:41:25Z
1717018892.0,4875.0,2024-05-29T21:41:32Z
1717018897.0,4800.0,2024-05-29T21:41:37Z
1717018901.0,4750.0,2024-05-29T21:41:41Z
1717018905.0,4675.0,2024-05-29T21:41:45Z
1717018909.0,4625.0,2024-05-29T21:41:49Z
1717018917.0,4450.0,2024-05-29T21:41:57Z
1717018921.0,4375.0,2024-05-29T21:42:01Z
1717018925.0,4300.0,2024-05-29T21:42:05Z
1717018929.0,4225.0,2024-05-29T21:42:09Z
1717018937.0,4050.0,2024-05-29T21:42:17Z
1717018941.0,3975.0,2024-05-29T21:42:21Z
1717018945.0,3925.0,2024-05-29T21:42:25Z
1717018949.0,3900.0,2024-05-29T21:42:29Z
1717018957.0,3825.0,2024-05-29T21:42:37Z
1717018961.0,3800.0,2024-05-29T21:42:41Z
1717018965.0,3775.0,2024-05-29T21:42:45Z
1717018973.0,3700.0,2024-05-29T21:42:53Z
1717018977.0,3675.0,2024-05-29T21:42:57Z
1717018981.0,3650.0,2024-05-29T21:43:01Z
1717018985.0,3625.0,2024-05-29T21:43:05Z
1717018989.0,3625.0,2024-05-29T21:43:09Z
1717018997.0,3550.0,2024-05-29T21:43:17Z
1717019001.0,3525.0,2024-05-29T21:43:21Z
1717019005.0,3475.0,2024-05-29T21:43:25Z
1717019009.0,3400.0,2024-05-29T21:43:29Z
1717019017.0,3275.0,2024-05-29T21:43:37Z
1717019021.0,3175.0,2024-05-29T21:43:41Z
1717019025.0,3100.0,2024-05-29T21:43:45Z
1717019033.0,3000.0,2024-05-29T21:43:53Z
1717019038.0,2925.0,2024-05-29T21:43:58Z
1717019041.0,2850.0,2024-05-29T21:44:01Z
1717019045.0,2800.0,2024-05-29T21:44:05Z
1717019049.0,2700.0,2024-05-29T21:44:09Z
1717019057.0,2600.0,2024-05-29T21:44:17Z
1717019065.0,2475.0,2024-05-29T21:44:25Z
1717019073.0,2350.0,2024-05-29T21:44:33Z
1717019077.0,2275.0,2024-05-29T21:44:37Z
1717019081.0,2225.0,2024-05-29T21:44:41Z
1717019089.0,2050.0,2024-05-29T21:44:49Z
1717019097.0,1975.0,2024-05-29T21:44:57Z
1717019101.0,1900.0,2024-05-29T21:45:01Z
1717019106.0,1800.0,2024-05-29T21:45:06Z
1717019110.0,1725.0,2024-05-29T21:45:10Z
1717019118.0,1550.0,2024-05-29T21:45:18Z
